product_id	product_sku	product_name	product_status	spec_key	spec_label	value_text	value_1	value_2	unit	source	source_confidence	ordinal	raw_label	raw_value
22188	DEP-MO-01-00	2 BANCAS DE ARBITROS CON TECHUMBRE	publish	minimum_area	Área mínima	2 personas *Bancas plásticas y Techo de policarbonato	2			post_excerpt	high	4	Área mínima	2 personas *Bancas plásticas y Techo de policarbonato
22188	DEP-MO-01-00	2 BANCAS DE ARBITROS CON TECHUMBRE	publish	minimum_area	Área mínima	2.60 m × 1.15 m	2.60	1.15	m	post_excerpt	high	5	Área mínima	2.60 m X 1.15 m
22209	CAN-PL-03-00	SALTO ARO CANINO	publish	length	Largo	0.80 m	0.80		m	post_excerpt	high	1	Largo	0.80 m
22209	CAN-PL-03-00	SALTO ARO CANINO	publish	width	Ancho	0.05 m	0.05		m	post_excerpt	high	2	Ancho	0.05 m
22209	CAN-PL-03-00	SALTO ARO CANINO	publish	height	Alto	0.80 m	0.80		m	post_excerpt	high	3	Alto	0.80 m
22209	CAN-PL-03-00	SALTO ARO CANINO	publish	minimum_area	Área mínima	1.82 × 1.05 m	1.82	1.05	m	post_excerpt	high	4	Área mínima	1.82 x 1.05 m
22313	TEM-IX-02-00	Juego HEXAGON	publish	length	Largo	10.50 m	10.50		m	post_excerpt	high	1	Largo	10.50 m
22313	TEM-IX-02-00	Juego HEXAGON	publish	width	Ancho	6.80 m	6.80		m	post_excerpt	high	2	Ancho	6.80 m
22313	TEM-IX-02-00	Juego HEXAGON	publish	height	Alto	3.60 m	3.60		m	post_excerpt	high	3	Alto	3.60 m
22313	TEM-IX-02-00	Juego HEXAGON	publish	minimum_area	Área mínima	14.10 m × 10.40 m	14.10	10.40	m	post_excerpt	high	4	Área mínima	14.10 m x 10.40 m
22313	TEM-IX-02-00	Juego HEXAGON	publish	capacity	Capacidad	18 personas	18		persona	post_excerpt	high	5	Capacidad	18 niños
22315	TEM-IX-03-00	Juego ATALAYA	publish	length	Largo	7.80 m	7.80		m	post_excerpt	high	1	Largo	7.80 m
22315	TEM-IX-03-00	Juego ATALAYA	publish	width	Ancho	6.50 m	6.50		m	post_excerpt	high	2	Ancho	6.50 m
22315	TEM-IX-03-00	Juego ATALAYA	publish	height	Alto	5.55 m	5.55		m	post_excerpt	high	3	Alto	5.55 m
22315	TEM-IX-03-00	Juego ATALAYA	publish	minimum_area	Área mínima	11.40 m × 10.10 m	11.40	10.10	m	post_excerpt	high	4	Área mínima	11.40 m x 10.10 m
22315	TEM-IX-03-00	Juego ATALAYA	publish	capacity	Capacidad	18 personas	18		persona	post_excerpt	high	5	Capacidad	18 niños
22323	CON-CR-01-00	CONJUNTO DE MEDIA LUNA	publish	length	Largo	5.40 m	5.40		m	post_excerpt	high	1	Largo	5.40 m
22323	CON-CR-01-00	CONJUNTO DE MEDIA LUNA	publish	width	Ancho	4.10 m	4.10		m	post_excerpt	high	2	Ancho	4.10 m
22323	CON-CR-01-00	CONJUNTO DE MEDIA LUNA	publish	height	Alto	2.65 m	2.65		m	post_excerpt	high	3	Alto	2.65 m
22323	CON-CR-01-00	CONJUNTO DE MEDIA LUNA	publish	minimum_area	Área mínima	9.00 m × 7.70 m	9.00	7.70	m	post_excerpt	high	4	Área mínima	9.00 m x 7.70 m
22323	CON-CR-01-00	CONJUNTO DE MEDIA LUNA	publish	capacity	Capacidad	15 personas	15		persona	post_excerpt	high	5	Capacidad	15 niños
22329	SUB-IN-02-00	SUBE Y BAJA PARA SILLA DE RUEDAS	publish	length	Largo	3.20 m	3.20		m	post_excerpt	high	1	Largo	3.20 m
22329	SUB-IN-02-00	SUBE Y BAJA PARA SILLA DE RUEDAS	publish	width	Ancho	1.20 m	1.20		m	post_excerpt	high	2	Ancho	1.20 m
22329	SUB-IN-02-00	SUBE Y BAJA PARA SILLA DE RUEDAS	publish	height	Alto	1.20 m	1.20		m	post_excerpt	high	3	Alto	1.20 m
22329	SUB-IN-02-00	SUBE Y BAJA PARA SILLA DE RUEDAS	publish	minimum_area	Área mínima	6.80 m × 4.80 m	6.80	4.80	m	post_excerpt	high	4	Área mínima	6.80 m x 4.80 m
22329	SUB-IN-02-00	SUBE Y BAJA PARA SILLA DE RUEDAS	publish	capacity	Capacidad	2 personas	2		persona	post_excerpt	high	5	Capacidad	2 niños
22330	EOS-IN-03-00	Juego CASTILLO INCLUSIVO	publish	length	Largo	17.30 m	17.30		m	post_excerpt	high	1	Largo	17.30 m
22330	EOS-IN-03-00	Juego CASTILLO INCLUSIVO	publish	width	Ancho	12.35 m	12.35		m	post_excerpt	high	2	Ancho	12.35 m
22330	EOS-IN-03-00	Juego CASTILLO INCLUSIVO	publish	height	Alto	4.25 m	4.25		m	post_excerpt	high	3	Alto	4.25 m
22330	EOS-IN-03-00	Juego CASTILLO INCLUSIVO	publish	minimum_area	Área mínima	18.80 m × 15.50 m	18.80	15.50	m	post_excerpt	high	4	Área mínima	18.80 m x 15.50 m
22330	EOS-IN-03-00	Juego CASTILLO INCLUSIVO	publish	capacity	Capacidad	56 personas	56		persona	post_excerpt	high	5	Capacidad	56 niños
22332	MMB-120	Juego BARCO WOOD	publish	length	Largo	6.10 m	6.10		m	post_excerpt	high	1	Largo	6.10 m
22332	MMB-120	Juego BARCO WOOD	publish	width	Ancho	2.00 m	2.00		m	post_excerpt	high	2	Ancho	2.00 m
22332	MMB-120	Juego BARCO WOOD	publish	height	Alto	3.65 m	3.65		m	post_excerpt	high	3	Alto	3.65 m
22332	MMB-120	Juego BARCO WOOD	publish	minimum_area	Área mínima	9.30 m × 5.20 m	9.30	5.20	m	post_excerpt	high	4	Área mínima	9.30 m x 5.20 m
22332	MMB-120	Juego BARCO WOOD	publish	capacity	Capacidad	12 personas	12		persona	post_excerpt	high	5	Capacidad	12 niños
22334	MMW-122	Juego WOOD	publish	length	Largo	9.95 m	9.95		m	post_excerpt	high	1	Largo	9.95 m
22334	MMW-122	Juego WOOD	publish	width	Ancho	7.70 m	7.70		m	post_excerpt	high	2	Ancho	7.70 m
22334	MMW-122	Juego WOOD	publish	height	Alto	3.60 m	3.60		m	post_excerpt	high	3	Alto	3.60 m
22334	MMW-122	Juego WOOD	publish	minimum_area	Área mínima	13.10 m × 10.90 m	13.10	10.90	m	post_excerpt	high	4	Área mínima	13.10 m x 10.90 m
22334	MMW-122	Juego WOOD	publish	capacity	Capacidad	15 personas	15		persona	post_excerpt	high	5	Capacidad	15 niños
22335	MMR-122	Juego RETOS BAJOS	publish	length	Largo	3.60 m	3.60		m	post_excerpt	high	1	Largo	3.60 m
22335	MMR-122	Juego RETOS BAJOS	publish	width	Ancho	0.50 m	0.50		m	post_excerpt	high	2	Ancho	0.50 m
22335	MMR-122	Juego RETOS BAJOS	publish	height	Alto	2.40 m	2.40		m	post_excerpt	high	3	Alto	2.40 m
22335	MMR-122	Juego RETOS BAJOS	publish	minimum_area	Área mínima	6.80 m × 3.70 m	6.80	3.70	m	post_excerpt	high	4	Área mínima	6.80 m x 3.70 m
22335	MMR-122	Juego RETOS BAJOS	publish	capacity	Capacidad	5 personas	5		persona	post_excerpt	high	5	Capacidad	5 niños
22344	BOT-PM-02-00	BOTE OKA PLASTIMADERA	publish	length	Largo	0.50 m	0.50		m	post_excerpt	high	1	Largo	0.50 m
22344	BOT-PM-02-00	BOTE OKA PLASTIMADERA	publish	width	Ancho	0.35 m	0.35		m	post_excerpt	high	2	Ancho	0.35 m
22344	BOT-PM-02-00	BOTE OKA PLASTIMADERA	publish	height	Alto	1.00 m	1.00		m	post_excerpt	high	3	Alto	1.00 m
22344	BOT-PM-02-00	BOTE OKA PLASTIMADERA	publish	capacity	Capacidad	105 personas	105		persona	post_excerpt	high	4	Capacidad	105 L
22344	BOT-PM-02-00	BOTE OKA PLASTIMADERA	publish	materials	Material	Metal, plastimadera				post_excerpt	high	5	Material	Metal, plastimadera
22346	BOT-LP-02-02	BOTE OKA PERFORADA	publish	length	Largo	0.50 m	0.50		m	post_excerpt	high	1	Largo	0.50 m
22346	BOT-LP-02-02	BOTE OKA PERFORADA	publish	width	Ancho	0.35 m	0.35		m	post_excerpt	high	2	Ancho	0.35 m
22346	BOT-LP-02-02	BOTE OKA PERFORADA	publish	height	Alto	0.90 m	0.90		m	post_excerpt	high	3	Alto	0.90 m
22346	BOT-LP-02-02	BOTE OKA PERFORADA	publish	capacity	Capacidad	105 personas	105		persona	post_excerpt	high	4	Capacidad	105 L
22348	BOT-00-04-00	BOTE TRIANGULAR	publish	length	Largo	0.50 m	0.50		m	post_excerpt	high	1	Largo	0.50 m
22348	BOT-00-04-00	BOTE TRIANGULAR	publish	width	Ancho	0.35 m	0.35		m	post_excerpt	high	2	Ancho	0.35 m
22348	BOT-00-04-00	BOTE TRIANGULAR	publish	height	Alto	0.90 m	0.90		m	post_excerpt	high	3	Alto	0.90 m
22348	BOT-00-04-00	BOTE TRIANGULAR	publish	capacity	Capacidad	105 personas	105		persona	post_excerpt	high	4	Capacidad	105 L
22359	BAN-MA-01-00	BANCA CIRCULAR JUNKO	publish	height	Alto	0.45 m	0.45		m	post_excerpt	high	1	Alto	0.45 m
22359	BAN-MA-01-00	BANCA CIRCULAR JUNKO	publish	diameter	Diámetro	2.70 m Ancho asiento: 0.45 m	2.70		m	post_excerpt	high	2	Diámetro	2.70 m Ancho asiento: 0.45 m
22359	BAN-MA-01-00	BANCA CIRCULAR JUNKO	publish	capacity	Capacidad	10 personas	10		persona	post_excerpt	high	3	Capacidad	10 personas
22359	BAN-MA-01-00	BANCA CIRCULAR JUNKO	publish	materials	Material	Metal y madera natural *No incluye árbol				post_excerpt	high	4	Material	Metal y madera natural *No incluye árbol
22365	BAN-00-10-00	BANCA CIRCULAR CON ASIENTO	publish	length	Largo	1.85 m	1.85		m	post_excerpt	high	1	Largo	1.85 m
22365	BAN-00-10-00	BANCA CIRCULAR CON ASIENTO	publish	width	Ancho	0.60 m	0.60		m	post_excerpt	high	2	Ancho	0.60 m
22365	BAN-00-10-00	BANCA CIRCULAR CON ASIENTO	publish	height	Alto	1.90 m	1.90		m	post_excerpt	high	3	Alto	1.90 m
22365	BAN-00-10-00	BANCA CIRCULAR CON ASIENTO	publish	capacity	Capacidad	2 personas	2		persona	post_excerpt	high	4	Capacidad	2 personas
22365	BAN-00-10-00	BANCA CIRCULAR CON ASIENTO	publish	materials	Material	Acero				post_excerpt	high	5	Material	Acero
22370	COL-00-01-00	2 COLUMPIOS ARIA	publish	length	Largo	3.20 m	3.20		m	post_excerpt	high	1	Largo	3.20 m
22370	COL-00-01-00	2 COLUMPIOS ARIA	publish	width	Ancho	1.60 m	1.60		m	post_excerpt	high	2	Ancho	1.60 m
22370	COL-00-01-00	2 COLUMPIOS ARIA	publish	height	Alto	2.30 m	2.30		m	post_excerpt	high	3	Alto	2.30 m
22370	COL-00-01-00	2 COLUMPIOS ARIA	publish	capacity	Capacidad	2 personas	2		persona	post_excerpt	high	4	Capacidad	2 personas
22370	COL-00-01-00	2 COLUMPIOS ARIA	publish	materials	Material	Acero, acero sublimado y madera natural				post_excerpt	high	5	Material	Acero, acero sublimado y madera natural
22386	BAN-CR-05-00	BANCA VINSONS B	publish	length	Largo	1.00 m	1.00		m	post_excerpt	high	1	Largo	1.00 m
22386	BAN-CR-05-00	BANCA VINSONS B	publish	width	Ancho	0.50 m	0.50		m	post_excerpt	high	2	Ancho	0.50 m
22386	BAN-CR-05-00	BANCA VINSONS B	publish	height	Alto	0.80 m Ancho asiento: 0.30 m	0.80		m	post_excerpt	high	3	Alto	0.80 m Ancho asiento: 0.30 m
22386	BAN-CR-05-00	BANCA VINSONS B	publish	capacity	Capacidad	2 personas	2		persona	post_excerpt	high	4	Capacidad	2 personas
22386	BAN-CR-05-00	BANCA VINSONS B	publish	materials	Material	fibra de vidrio				post_excerpt	high	5	Material	fibra de vidrio
22393	MES-LP-04-00	4 MESAS PICNIC CON PERGOLA	publish	length	Largo	4.40 m	4.40		m	post_excerpt	high	1	Largo	4.40 m
22393	MES-LP-04-00	4 MESAS PICNIC CON PERGOLA	publish	width	Ancho	4.40 m	4.40		m	post_excerpt	high	2	Ancho	4.40 m
22393	MES-LP-04-00	4 MESAS PICNIC CON PERGOLA	publish	height	Alto	2.60 m	2.60		m	post_excerpt	high	3	Alto	2.60 m
22393	MES-LP-04-00	4 MESAS PICNIC CON PERGOLA	publish	capacity	Capacidad	16 personas	16		persona	post_excerpt	high	4	Capacidad	16 personas
22393	MES-LP-04-00	4 MESAS PICNIC CON PERGOLA	publish	materials	Material	Metal y lámina troquelada				post_excerpt	high	5	Material	Metal y lámina troquelada
22396	SEÑ-00-14-00	MESA MAPA	publish	length	Largo	1.20 m	1.20		m	post_excerpt	high	1	Largo	1.20 m
22396	SEÑ-00-14-00	MESA MAPA	publish	width	Ancho	0.40 m	0.40		m	post_excerpt	high	2	Ancho	0.40 m
22396	SEÑ-00-14-00	MESA MAPA	publish	height	Alto	1.35 m *Incluye impresión etiqueta antivandálica personalizable 1 cara.	1.35		m	post_excerpt	high	3	Alto	1.35 m *Incluye impresión etiqueta antivandálica personalizable 1 cara.
22401	SEÑ-PT-02-00	TOTEM CON LUZ	publish	length	Largo	0.70 m	0.70		m	post_excerpt	high	1	Largo	0.70 m
22401	SEÑ-PT-02-00	TOTEM CON LUZ	publish	width	Ancho	0.40 m	0.40		m	post_excerpt	high	2	Ancho	0.40 m
22401	SEÑ-PT-02-00	TOTEM CON LUZ	publish	height	Alto	2.30 m *Incluye impresión etiqueta antivandálica personalizable 1 cara.	2.30		m	post_excerpt	high	3	Alto	2.30 m *Incluye impresión etiqueta antivandálica personalizable 1 cara.
22403	SEÑ-00-15-00	SEÑALETICA TOTEM	publish	length	Largo	0.65 m	0.65		m	post_excerpt	high	1	Largo	0.65 m
22403	SEÑ-00-15-00	SEÑALETICA TOTEM	publish	width	Ancho	0.40 m	0.40		m	post_excerpt	high	2	Ancho	0.40 m
22403	SEÑ-00-15-00	SEÑALETICA TOTEM	publish	height	Alto	1.20 m *Incluye impresión etiqueta antivandálica personalizable 1 cara.	1.20		m	post_excerpt	high	3	Alto	1.20 m *Incluye impresión etiqueta antivandálica personalizable 1 cara.
22405	SEÑ-PL-01-00	SEÑALETICA PLASTIPANEL 50 X 25 CM	publish	length	Largo	0.50 m	0.50		m	post_excerpt	high	1	Largo	0.50 m
22405	SEÑ-PL-01-00	SEÑALETICA PLASTIPANEL 50 X 25 CM	publish	width	Ancho	0.25 m	0.25		m	post_excerpt	high	2	Ancho	0.25 m
22413	TER-PP-01-00	TERRAZA	publish	length	Largo	2.90 m	2.90		m	post_excerpt	high	1	Largo	2.90 m
22413	TER-PP-01-00	TERRAZA	publish	width	Ancho	2.40 m	2.40		m	post_excerpt	high	2	Ancho	2.40 m
22413	TER-PP-01-00	TERRAZA	publish	height	Alto	3.30 m	3.30		m	post_excerpt	high	3	Alto	3.30 m
22413	TER-PP-01-00	TERRAZA	publish	capacity	Capacidad	8 personas	8		persona	post_excerpt	high	4	Capacidad	8 personas
22413	TER-PP-01-00	TERRAZA	publish	materials	Material	Acero y plastimadera premium				post_excerpt	high	5	Material	Acero y plastimadera premium
22415	MES-PP-02-00	MESA PICNIC 3/3	publish	length	Largo	2.10 m	2.10		m	post_excerpt	high	1	Largo	2.10 m
22415	MES-PP-02-00	MESA PICNIC 3/3	publish	width	Ancho	2.00 m	2.00		m	post_excerpt	high	2	Ancho	2.00 m
22415	MES-PP-02-00	MESA PICNIC 3/3	publish	height	Alto	0.85 m	0.85		m	post_excerpt	high	3	Alto	0.85 m
22415	MES-PP-02-00	MESA PICNIC 3/3	publish	capacity	Capacidad	6 personas	6		persona	post_excerpt	high	4	Capacidad	6 personas
22415	MES-PP-02-00	MESA PICNIC 3/3	publish	materials	Material	Acero y plastimadera premium				post_excerpt	high	5	Material	Acero y plastimadera premium
22417	MES-PP-01-00	MESA CUBI	publish	length	Largo	2.60 m	2.60		m	post_excerpt	high	1	Largo	2.60 m
22417	MES-PP-01-00	MESA CUBI	publish	width	Ancho	1.45 m	1.45		m	post_excerpt	high	2	Ancho	1.45 m
22417	MES-PP-01-00	MESA CUBI	publish	height	Alto	2.00 m	2.00		m	post_excerpt	high	3	Alto	2.00 m
22417	MES-PP-01-00	MESA CUBI	publish	capacity	Capacidad	6 personas	6		persona	post_excerpt	high	4	Capacidad	6 personas
22417	MES-PP-01-00	MESA CUBI	publish	materials	Material	Acero y plastimadera premium				post_excerpt	high	5	Material	Acero y plastimadera premium
22419	CMT-520P	JARDINERA BAJA	publish	length	Largo	0.55 m	0.55		m	post_excerpt	high	1	Largo	0.55 m
22419	CMT-520P	JARDINERA BAJA	publish	width	Ancho	0.25 m	0.25		m	post_excerpt	high	2	Ancho	0.25 m
22419	CMT-520P	JARDINERA BAJA	publish	height	Alto	0.20 m	0.20		m	post_excerpt	high	3	Alto	0.20 m
22419	CMT-520P	JARDINERA BAJA	publish	materials	Material	Concreto prefabricado				post_excerpt	high	4	Material	Concreto prefabricado
22421	CMT-320P	MACETA TRAPECIO	publish	length	Largo	0.80 m	0.80		m	post_excerpt	high	1	Largo	0.80 m
22421	CMT-320P	MACETA TRAPECIO	publish	width	Ancho	0.30 m	0.30		m	post_excerpt	high	2	Ancho	0.30 m
22421	CMT-320P	MACETA TRAPECIO	publish	height	Alto	0.35 m	0.35		m	post_excerpt	high	3	Alto	0.35 m
22422	CMT-420P	MACETA ALTA	publish	length	Largo	0.45 m	0.45		m	post_excerpt	high	1	Largo	0.45 m
22422	CMT-420P	MACETA ALTA	publish	width	Ancho	0.45 m	0.45		m	post_excerpt	high	2	Ancho	0.45 m
22422	CMT-420P	MACETA ALTA	publish	height	Alto	0.80 m	0.80		m	post_excerpt	high	3	Alto	0.80 m
22424	CMT-220P	MACETA REDONDA	publish	length	Largo	0.20 m	0.20		m	post_excerpt	high	1	Largo	0.20 m
22424	CMT-220P	MACETA REDONDA	publish	width	Ancho	0.15 m	0.15		m	post_excerpt	high	2	Ancho	0.15 m
22424	CMT-220P	MACETA REDONDA	publish	height	Alto	0.70 m	0.70		m	post_excerpt	high	3	Alto	0.70 m
22429	BOL-00-05-00	"BOLARDO METALICO 6"" 80CM ALTURA"	publish	length	Largo	0.15 m	0.15		m	post_excerpt	high	1	Largo	0.15 m
22429	BOL-00-05-00	"BOLARDO METALICO 6"" 80CM ALTURA"	publish	width	Ancho	0.15 m	0.15		m	post_excerpt	high	2	Ancho	0.15 m
22429	BOL-00-05-00	"BOLARDO METALICO 6"" 80CM ALTURA"	publish	height	Alto	0.80 m *Incluye cinta reflejante	0.80		m	post_excerpt	high	3	Alto	0.80 m *Incluye cinta reflejante
22431	BOL-PT-01-00	BOLARDO CON LUZ	publish	length	Largo	0.18 m	0.18		m	post_excerpt	high	1	Largo	0.18 m
22431	BOL-PT-01-00	BOLARDO CON LUZ	publish	width	Ancho	0.18 m	0.18		m	post_excerpt	high	2	Ancho	0.18 m
22431	BOL-PT-01-00	BOLARDO CON LUZ	publish	height	Alto	0.94 m	0.94		m	post_excerpt	high	3	Alto	0.94 m
22667	COL-AB-04-00	COLUMPIO PP EN A CON 4 ASIENTOS DE BANDA	publish	length	Largo	4.30 m	4.30		m	post_excerpt	high	1	Largo	4.30 m
22667	COL-AB-04-00	COLUMPIO PP EN A CON 4 ASIENTOS DE BANDA	publish	width	Ancho	1.60 m	1.60		m	post_excerpt	high	2	Ancho	1.60 m
22667	COL-AB-04-00	COLUMPIO PP EN A CON 4 ASIENTOS DE BANDA	publish	height	Alto	2.70 m	2.70		m	post_excerpt	high	3	Alto	2.70 m
22667	COL-AB-04-00	COLUMPIO PP EN A CON 4 ASIENTOS DE BANDA	publish	minimum_area	Área mínima	7.95 m × 5.20 m	7.95	5.20	m	post_excerpt	high	4	Área mínima	7.95 m x 5.20 m
22667	COL-AB-04-00	COLUMPIO PP EN A CON 4 ASIENTOS DE BANDA	publish	capacity	Capacidad	4 personas	4		persona	post_excerpt	high	5	Capacidad	4 niños
22712	PPM-VET	Piso Plástico Modular Verde Trébol	publish	thickness	Espesor	16 mm Aditivos: Protección UV, Anti hongos, Antioxidante	16		mm	post_excerpt	high	1	Espesor	16 mm Aditivos: Protección UV, Anti hongos, Antioxidante
22712	PPM-VET	Piso Plástico Modular Verde Trébol	publish	materials	Material	PP de alto impacto Tamaño: 303 mm × 303 mm (por panel)				post_excerpt	high	2	Material	PP de alto impacto Tamaño: 303 mm x 303 mm (por panel)
22725	PPM-TER	Piso Plástico Modular Terracota	publish	thickness	Espesor	16 mm Aditivos: Protección UV, Anti hongos, Antioxidante	16		mm	post_excerpt	high	1	Espesor	16 mm Aditivos: Protección UV, Anti hongos, Antioxidante
22725	PPM-TER	Piso Plástico Modular Terracota	publish	materials	Material	PP de alto impacto Tamaño: 303 mm × 303 mm (por panel)				post_excerpt	high	2	Material	PP de alto impacto Tamaño: 303 mm x 303 mm (por panel)
22727	PPM-VEL	Piso Plástico Modular Verde Limón	publish	thickness	Espesor	16 mm Aditivos: Protección UV, Anti hongos, Antioxidante	16		mm	post_excerpt	high	1	Espesor	16 mm Aditivos: Protección UV, Anti hongos, Antioxidante
22727	PPM-VEL	Piso Plástico Modular Verde Limón	publish	materials	Material	PP de alto impacto Tamaño: 303 mm × 303 mm (por panel)				post_excerpt	high	2	Material	PP de alto impacto Tamaño: 303 mm x 303 mm (por panel)
22729	PPM-GRI	Piso Plástico Modular Gris	publish	thickness	Espesor	16 mm Aditivos: Protección UV, Anti hongos, Antioxidante	16		mm	post_excerpt	high	1	Espesor	16 mm Aditivos: Protección UV, Anti hongos, Antioxidante
22729	PPM-GRI	Piso Plástico Modular Gris	publish	materials	Material	PP de alto impacto Tamaño: 303 mm × 303 mm (por panel)				post_excerpt	high	2	Material	PP de alto impacto Tamaño: 303 mm x 303 mm (por panel)
22731	PPM-BEI	Piso Plástico Modular Beige	publish	thickness	Espesor	16 mm Aditivos: Protección UV, Anti hongos, Antioxidante	16		mm	post_excerpt	high	1	Espesor	16 mm Aditivos: Protección UV, Anti hongos, Antioxidante
22731	PPM-BEI	Piso Plástico Modular Beige	publish	materials	Material	PP de alto impacto Tamaño: 303 mm × 303 mm (por panel)				post_excerpt	high	2	Material	PP de alto impacto Tamaño: 303 mm x 303 mm (por panel)
22733	PPM-NEG	Piso Plástico Modular Negro	publish	thickness	Espesor	16 mm Aditivos: Protección UV, Anti hongos, Antioxidante	16		mm	post_excerpt	high	1	Espesor	16 mm Aditivos: Protección UV, Anti hongos, Antioxidante
22733	PPM-NEG	Piso Plástico Modular Negro	publish	materials	Material	PP de alto impacto Tamaño: 303 mm × 303 mm (por panel)				post_excerpt	high	2	Material	PP de alto impacto Tamaño: 303 mm x 303 mm (por panel)
22735	PPM-AZC	Piso Plástico Modular Azul Cobalto	publish	thickness	Espesor	16 mm Aditivos: Protección UV, Anti hongos, Antioxidante	16		mm	post_excerpt	high	1	Espesor	16 mm Aditivos: Protección UV, Anti hongos, Antioxidante
22735	PPM-AZC	Piso Plástico Modular Azul Cobalto	publish	materials	Material	PP de alto impacto Tamaño: 303 mm × 303 mm (por panel)				post_excerpt	high	2	Material	PP de alto impacto Tamaño: 303 mm x 303 mm (por panel)
22737	PPM-ROJ	Piso Plástico Modular Rojo	publish	thickness	Espesor	16 mm Aditivos: Protección UV, Anti hongos, Antioxidante	16		mm	post_excerpt	high	1	Espesor	16 mm Aditivos: Protección UV, Anti hongos, Antioxidante
22737	PPM-ROJ	Piso Plástico Modular Rojo	publish	materials	Material	PP de alto impacto Tamaño: 303 mm × 303 mm (por panel)				post_excerpt	high	2	Material	PP de alto impacto Tamaño: 303 mm x 303 mm (por panel)
22739	PPM-AMA	Piso Plástico Modular Amarillo	publish	thickness	Espesor	16 mm Aditivos: Protección UV, Anti hongos, Antioxidante	16		mm	post_excerpt	high	1	Espesor	16 mm Aditivos: Protección UV, Anti hongos, Antioxidante
22739	PPM-AMA	Piso Plástico Modular Amarillo	publish	materials	Material	PP de alto impacto Tamaño: 303 mm × 303 mm (por panel)				post_excerpt	high	2	Material	PP de alto impacto Tamaño: 303 mm x 303 mm (por panel)
22897	RAI-CP1-2D	Castle 1 - Rainbow	draft	length	Largo	3.81 m	3.81		m	post_excerpt	high	1	Largo	3.81 m
22897	RAI-CP1-2D	Castle 1 - Rainbow	draft	width	Ancho	3.20 m	3.20		m	post_excerpt	high	2	Ancho	3.20 m
22897	RAI-CP1-2D	Castle 1 - Rainbow	draft	height	Alto	3.20 m *Para uso residencial o escolar	3.20		m	post_excerpt	high	3	Alto	3.20 m *Para uso residencial o escolar
23738	RAI-CP2-2B	Fiesta Castle 2 - Rainbow	draft	length	Largo	6.40 m	6.40		m	post_excerpt	high	1	Largo	6.40 m
23738	RAI-CP2-2B	Fiesta Castle 2 - Rainbow	draft	width	Ancho	3.20 m	3.20		m	post_excerpt	high	2	Ancho	3.20 m
23738	RAI-CP2-2B	Fiesta Castle 2 - Rainbow	draft	height	Alto	3.20 m *Para uso residencial o escolar *3 Meses sin Interéses con Mercado Pago	3.20		m	post_excerpt	high	3	Alto	3.20 m *Para uso residencial o escolar *3 Meses sin Interéses con Mercado Pago
24629	BOT-LP-01-01	BOTE PARANA DOBLE	publish	length	Largo	0.85 m	0.85		m	post_excerpt	high	1	Largo	0.85 m
24629	BOT-LP-01-01	BOTE PARANA DOBLE	publish	width	Ancho	0.40 m	0.40		m	post_excerpt	high	2	Ancho	0.40 m
24629	BOT-LP-01-01	BOTE PARANA DOBLE	publish	height	Alto	1.00 m	1.00		m	post_excerpt	high	3	Alto	1.00 m
24629	BOT-LP-01-01	BOTE PARANA DOBLE	publish	capacity	Capacidad	60 personas	60		persona	post_excerpt	high	4	Capacidad	60 L por bote
24629	BOT-LP-01-01	BOTE PARANA DOBLE	publish	materials	Material	Metal				post_excerpt	high	5	Material	Metal
24631	BOT-00-01-01	BOTE CENTRO HISTORICO DOBLE	publish	length	Largo	0.70 m	0.70		m	post_excerpt	high	1	Largo	0.70 m
24631	BOT-00-01-01	BOTE CENTRO HISTORICO DOBLE	publish	width	Ancho	0.30 m	0.30		m	post_excerpt	high	2	Ancho	0.30 m
24631	BOT-00-01-01	BOTE CENTRO HISTORICO DOBLE	publish	height	Alto	1.25 m	1.25		m	post_excerpt	high	3	Alto	1.25 m
24631	BOT-00-01-01	BOTE CENTRO HISTORICO DOBLE	publish	capacity	Capacidad	30 personas	30		persona	post_excerpt	high	4	Capacidad	30 L por bote
24818	MEL-CR-01-00	Juego Córdoba	publish	length	Largo	4.95 m	4.95		m	post_excerpt	high	1	Largo	4.95 mts
24818	MEL-CR-01-00	Juego Córdoba	publish	width	Ancho	3.65 m	3.65		m	post_excerpt	high	2	Ancho	3.65 mts
24818	MEL-CR-01-00	Juego Córdoba	publish	height	Alto	3.45 m Área segura: 5.20 m × 8.50 m	3.45		m	post_excerpt	high	3	Alto	3.45 mts Área segura: 5.20 mts x 8.50 mts
24818	MEL-CR-01-00	Juego Córdoba	publish	capacity	Capacidad	17 personas	17		persona	post_excerpt	high	4	Capacidad	17 niños
24818	MEL-CR-01-00	Juego Córdoba	publish	recommended_age	Edad recomendada	6 - 12 años				post_excerpt	high	5	Edad	6 - 12 años
24820	MEL-CR-02-00	Juego VIZCAYA	publish	length	Largo	6.15 m	6.15		m	post_excerpt	high	1	Largo	6.15 mts
24820	MEL-CR-02-00	Juego VIZCAYA	publish	width	Ancho	6.1 m	6.1		m	post_excerpt	high	2	Ancho	6.1 mts
24820	MEL-CR-02-00	Juego VIZCAYA	publish	height	Alto	3.3 m Área segura: 6.00 m × 8.70 m	3.3		m	post_excerpt	high	3	Alto	3.3 mts Área segura: 6.00 mts x 8.70 mts
