media_key	relative_path	mime_type	file_exists	bytes	canonical_url	referenced_url	attachment_ids	product_ids	product_skus	product_names	relation_types
2020/12/CPD-218.png	2020/12/CPD-218.png	image/png	yes	392642	https://www.productosjumbo.com/wp-content/uploads/2020/12/CPD-218.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/CPD-218.png	6366	6364	CIR-00-03-00	"CIRCUITO CALISTENIA COMPLETO"	parented_attachment
2020/12/DCP-151.png	2020/12/DCP-151.png	image/png	yes	472749	https://www.productosjumbo.com/wp-content/uploads/2020/12/DCP-151.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/DCP-151.png	6419	6416	CIR-00-09-00	"CIRCUITO DE EJERCICIOS"	parented_attachment
2020/12/DCP-152.png	2020/12/DCP-152.png	image/png	yes	162188	https://www.productosjumbo.com/wp-content/uploads/2020/12/DCP-152.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/DCP-152.png	6424	6423	CIR-00-10-00	"CIRCUITO HEXÁGONO DE EJERCICIO"	"featured_image | parented_attachment"
2020/12/EJE-ID-11-00.png	2020/12/EJE-ID-11-00.png	image/png	yes	187185	https://www.productosjumbo.com/wp-content/uploads/2020/12/EJE-ID-11-00.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/EJE-ID-11-00.png	32416	6254	EJE-ID-11-00	"EJERCITADOR AROS LARGO Y 2 POSTES"	"featured_image | parented_attachment"
2020/12/EOS-112-9.0.png	2020/12/EOS-112-9.0.png	image/png	yes	376424	https://www.productosjumbo.com/wp-content/uploads/2020/12/EOS-112-9.0.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/EOS-112-9.0.png	6746	6738	MEV-CR-03-00	"Juego GRADY"	parented_attachment
2020/12/EOS-1610-10.0.jpg	2020/12/EOS-1610-10.0.jpg	image/jpeg	yes	216552	https://www.productosjumbo.com/wp-content/uploads/2020/12/EOS-1610-10.0.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/EOS-1610-10.0.jpg	24548	6797	MEC-CR-01-00	"Juego BOSTON"	parented_attachment
2020/12/EOS-71B-7.0-Britania.jpg	2020/12/EOS-71B-7.0-Britania.jpg	image/jpeg	yes	901051	https://www.productosjumbo.com/wp-content/uploads/2020/12/EOS-71B-7.0-Britania.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/EOS-71B-7.0-Britania.jpg	30723	6841	EOS-CR-02-00	"Juego Britania (EOS-FV-02-00)"	"featured_image | parented_attachment"
2020/12/EOS-71D-7.0.png	2020/12/EOS-71D-7.0.png	image/png	yes	198994	https://www.productosjumbo.com/wp-content/uploads/2020/12/EOS-71D-7.0.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/EOS-71D-7.0.png	6742	6738	MEV-CR-03-00	"Juego GRADY"	parented_attachment
2020/12/EOS-PR-15-03.jpg	2020/12/EOS-PR-15-03.jpg	image/jpeg	yes	364496	https://www.productosjumbo.com/wp-content/uploads/2020/12/EOS-PR-15-03.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/EOS-PR-15-03.jpg	32727	6836	EOS-PR-15-03	"Juego Arkansas (EOS-PR-15-03)"	"featured_image | parented_attachment"
2020/12/EOS-PR-25-00-MODULO-WINSTON-ISO.webp	2020/12/EOS-PR-25-00-MODULO-WINSTON-ISO.webp	image/webp	yes	81220	https://www.productosjumbo.com/wp-content/uploads/2020/12/EOS-PR-25-00-MODULO-WINSTON-ISO.webp	https://www.productosjumbo.com/wp-content/uploads/2020/12/EOS-PR-25-00-MODULO-WINSTON-ISO.webp	31202	6783	MER-PR-07-00	"Juego WINSTON"	parented_attachment
2020/12/ESI-214.png	2020/12/ESI-214.png	image/png	yes	115785	https://www.productosjumbo.com/wp-content/uploads/2020/12/ESI-214.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/ESI-214.png	6485	6484	SEÑ-00-04-00	"SEÑALETICA CUBICA"	"featured_image | parented_attachment"
2020/12/ESI-217.png	2020/12/ESI-217.png	image/png	yes	92378	https://www.productosjumbo.com/wp-content/uploads/2020/12/ESI-217.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/ESI-217.png	6487	6486	SEÑ-00-03-00	"SEÑALETICA BASTON"	"featured_image | parented_attachment"
