product_id	product_sku	product_name	product_status	unique_images	featured_images	gallery_images	parented_attachments	content_images	image_paths
32090	OKST-T01X	Taiji Pushing	publish	1	1	0	0	0	2026/03/taiji-pushing.avif
32097	GIR-PL-03-00	GIRATORIO ODÍN	publish	1	1	0	1	0	2026/03/GIR-PL-03-00-GIRATORIO-ODIN.avif
32099	GIR-PL-04-00	GIRATORIO SAGA	publish	1	1	0	1	0	2026/03/GIR-PL-04-00-GIRATORIO-SAGA.avif
32101	MES-MA-01-00	MESA CIRCULAR PARA ARBOL	publish	1	1	0	1	0	2026/03/MES-MA-01-00-MESA-CIRCULAR-PARA-ARBOL.avif
32103	MES-PM-03-00	MESAPICNIC CHESTER	publish	1	1	0	1	0	2026/03/MES-PM-03-00-MESAPICNIC-CHESTER.avif
32105	MES-LP-07-00	MESA PICNIC TRIX	publish	1	1	0	1	0	2026/03/MES-LP-07-00-MESA-PICNIC-TRIX.avif
32107	MES-LP-04-01	MESA MOEBIUS CON COLUMPIOS EN PLASTIMADERA	publish	1	1	0	1	0	2026/03/MES-LP-04-01-MESA-MOEBIUS-CON-COLUMPIOS-EN-PLASTIMADERA.avif
32109	APA-00-13-00	APARCABICICLETAS RUDY	publish	1	1	0	1	0	2026/03/APA-00-13-00-APARCABICICLETAS-RUDY.avif
32111	BUS-00-02-00	PARABUS ZAMBA	publish	1	1	0	1	0	2026/03/BUS-00-02-00-PARABUS-ZAMBA.avif
32113	MOB-CV-12	LUMINARIA NAVAL 2.20	publish	1	1	0	1	0	2026/03/MOB-CV-12-LUMINARIA-NAVAL-2.20.avif
32115	PIL-CV-01-00	LUMINARIA VELA 2.20	publish	1	1	0	1	0	2026/03/PIL-CV-01-00-LUMINARIA-VELA-2.20.avif
32117	PIL-CV-02-00	LUMINARIA VELA 2.60	publish	1	1	0	1	0	2026/03/PIL-CV-02-00-LUMINARIA-VELA-2.60.avif
32119	TIR-00-01-00	TIROLESA	publish	1	1	0	1	0	2026/03/TIR-00-01-00-TIROLESA.avif
32121	EOS-MA-03-00	Juego DE MADERA BASICO	publish	1	1	0	1	0	2026/03/EOS-MA-03-00-MODULO-DE-MADERA-BASICO.avif
32123	JAI-219	CAÑON DE AGUA	publish	1	1	0	1	0	2026/03/JAI-219-CANON-DE-AGUA.avif
32125	JAI-319	CUBETAS DE VOLTEO	publish	1	1	0	1	0	2026/03/JAI-319-CUBETAS-DE-VOLTEO.avif
32127	LEPDM-AMA	TOP-IT-TOPE DE CONTENSION	publish	1	1	0	1	0	2026/03/LEPDM-AMA-TOP-IT-TOPE-DE-CONTENSION.avif
32129	LETDM-AMA	TARDO MODULAR	publish	1	1	0	1	0	2026/03/LETDM-AMA-TARDO-MODULAR.avif
32131	LEPDM-MAC	TARDO CABECERO MACHO	publish	1	1	0	1	0	2026/03/LEPDM-MAC-TARDO-CABECERO-MACHO.avif
32133	LEPDM-HEM	TARDO CABECERO HEMBRA	publish	1	1	0	1	0	2026/03/LEPDM-HEM-TARDO-CABECERO-HEMBRA.avif
32204	OKST-J02X	EJERCITADOR POTRO	publish	4	1	0	4	0	2026/03/ejercitador_de_brazos_okstar_gimnasio_parques.avif | 2026/03/ejercitador_pecho_okstar_gimnasios_exterior.avif | 2026/03/ejercitador_potro_exterior_okstar.avif | 2026/03/ejercitador_surfeadora_exterior_okstar.avif
32209	OKST-C01X	EJERCITADOR SURFER OK DOBLE	publish	1	1	0	0	0	2026/03/ejercitador_surfeadora_exterior_okstar.avif
32210	OKST-Z04X	EJERCITADOR BRAZOS OK DOBLE	publish	1	1	0	0	0	2026/03/ejercitador_de_brazos_okstar_gimnasio_parques.avif
32212	OKST-Z03X	EJERCITADOR DE PECHO OK DOBLE	publish	1	1	0	0	0	2026/03/ejercitador_pecho_okstar_gimnasios_exterior.avif
32216	OKST-S03X-VI	BARRAS PARALELAS	publish	1	1	0	0	0	2025/02/ST-S03X-IS.png
32224	OKST-M04X-VI	CAMINADORA	publish	1	1	0	0	0	2025/02/ST-M04X-IS.png
32225	OKST-C01X-VI	SURFEANDO	publish	1	1	0	0	0	2025/02/ST-C01X-IS.png
32226	OKST-Z03X-VI	EJERCITADOR DE PECHO	publish	1	1	0	0	0	2025/02/ST-Z03X-IS.png
32263	OKST-M04X	EJERCITADOR CAMINADORA OK	publish	1	1	0	0	0	2026/04/OKST-M04X-1.avif
32264	OKOK-H01	EJERCITADO REMADORA OK	publish	1	1	0	0	0	2026/04/OKOK-H01-1.avif
32265	OKST-T08X	EJERCITADOR ELIPTICA OK	publish	1	1	0	0	0	2026/04/OKST-T08X-1.avif
32266	OKOK-Z08A	EJERCITADOR BICICLETA OK	publish	1	1	0	0	0	2026/04/OKOK-Z08A-1.avif
32267	OKST-F01X	EJERCITADOR ABDOMINALES OK DOBLE	publish	1	1	0	0	0	2026/04/OKST-F01X-1.avif
32268	OKST-Z05X	EJERCITADOR MOVIMIENTO DE CINTURA TRIPLE	publish	1	1	0	0	0	2026/04/OKST-Z05X-1.avif
32269	OKST-Z01X	EJERCITADOR DE PIERNAS OK DOBLE	publish	1	1	0	0	0	2026/04/OKST-Z01X-1.avif
32270	OKST-S03X	EJERCITADOR BARRAS PARALELAS OK DOBLE	publish	1	1	0	0	0	2026/04/OKST-S03X-1.avif
32271	EDU-PL-01-00	PANEL CUENTA CONMIGO	publish	1	1	0	0	0	2026/04/EDU-PL-01-00-1.avif
32272	EDU-PL-02-00	PANEL CUENTA FICHAS (1-5)	publish	1	1	0	0	0	2026/04/EDU-PL-02-00-1.avif
32273	EDU-PL-03-00	PANEL CUENTA FICHA (6-10)	publish	1	1	0	0	0	2026/04/EDU-PL-03-00-1.avif
32274	EDU-PL-04-00	PANEL CUENTA FICHA (0-5)	publish	1	1	0	0	0	2026/04/EDU-PL-04-00-1.avif
32275	EDU-PL-06-00	PANEL DELETREA	publish	1	1	0	0	0	2026/04/EDU-PL-06-00-1.avif
32276	EDU-PL-07-00	PANEL CREA PALABRAS	publish	1	1	0	0	0	2026/04/EDU-PL-07-00-1.avif
32277	EDU-PL-08-00	Juego D_LETREA	publish	1	1	0	0	0	2026/04/EDU-PL-08-00-1.avif
32278	EDU-PL-05-00	Juego OPERACIONES	publish	1	1	0	0	0	2026/04/EDU-PL-05-00-1.avif
32279	EDU-PL-09-00	TOTEM CUADRADO	publish	1	1	0	0	0	2026/04/EDU-PL-09-00-1.avif
32280	EDU-PL-10-00	TOTEM HEXAGONAL	publish	1	1	0	0	0	2026/04/EDU-PL-10-00-1.avif
32296	BAN-PM-01-00	BANCA FUJI A	publish	1	1	0	0	0	2026/04/BAN-PM-01-00-BANCA-FUJI-A-1-1.avif
32297	MEC-CR-06-00	VERONA	publish	2	1	1	0	0	2026/07/Juego-Verona-EOS-PR-01-02-top.avif | 2026/07/Juego-Verona-EOS-PR-01-02.avif
32302	BAN-PM-01-01	BANCA FUJI B	publish	1	1	0	0	0	2026/04/BAN-PM-01-01-BANCA-FUJI-B-1-1.avif
32303	MER-PR-05-00	Juego BRITANIA	publish	3	1	2	0	0	2026/07/Juego-Britania-EOS-CR-02-03-1.avif | 2026/07/Juego-Britania-EOS-CR-02-03-im.avif | 2026/07/Juego-Britania-EOS-CR-02-03-top.avif
32304	MEC-CR-02-00	Juego ESPAÑA	publish	2	1	1	0	0	2026/07/Juego-Espana-EOS-CR-03-03-1.avif | 2026/07/Juego-Espana-EOS-CR-03-03-top.avif
32305	MEV-CR-01-00	Juego IBIZA	publish	2	1	1	0	0	2026/07/Juego-Ibiza-IOS-PR-01-04-top.avif | 2026/07/Juego-Ibiza-IOS-PR-01-04.avif
32318	EJE-EST-05-00	EJERCITADOR AROS CORTO Y 2 POSTES	publish	1	1	0	0	0	2026/04/EJE-EST-05-00-EJERCITADOR-AROS-CORTO-Y-2-POSTES-1-1.avif
32319	EJE-EST-09-00	EJERCITADOR BARRAS DOMINADAS Y DOS POSTES	publish	1	1	0	1	0	2026/04/EJE-ID-22-00.png
32320	EJE-EST-10-00	EJERCITADOR BARRAS DE ESTIRAMIENTO	publish	1	1	0	0	0	2026/04/EJE-EST-10-00-EJERCITADOR-BARRAS-DE-ESTIRAMIENTO-1-1.avif
32321	EOS-IN-04-01	Juego INDIANA INCLUSIVO	publish	1	1	0	0	0	2026/07/Juego-Indiana-Inclusivo-EOS-IN-04-00-1.avif
32322	MEC-CR-08-00	Juego MAINE INCLUSIVO	publish	2	1	1	0	0	2026/07/Juego-Maine-Inclusivo-EOS-IN-05-02-Top.avif | 2026/07/Juego-Maine-Inclusivo-EOS-IN-05-02.avif
32323	MER-PR-03-00	Juego CALIFORNIA	publish	2	1	1	0	0	2026/07/Juego-California-EOS-PR-08-02-top.avif | 2026/07/Juego-California-EOS-PR-08-02.avif
32324	MER-PR-04-00	Juego PARIS	publish	2	1	1	0	0	2026/07/Juego-Paris-MER-PR-04-00-top.png | 2026/07/Juego-Paris-MER-PR-04-00.avif
32325	MER-PR-08-00	Juego RANDOLPH	publish	2	1	1	0	0	2026/07/Juego-Randolph-EOS-PR-11-02-1.avif | 2026/07/Juego-Randolph-EOS-PR-11-02-TOP.avif
32326	MER-PR-01-00	Juego ARKANSAS	publish	2	1	1	0	0	2026/07/Juego-Arkansas-EOS-PR-15-03-1.avif | 2026/07/Juego-Arkansas-EOS-PR-15-03-top.avif
32327	MEV-CR-02-00	Juego PARMA	publish	3	1	2	0	0	2026/07/Juego-Parma-EOS-PR-19-02-im.avif | 2026/07/Juego-Parma-EOS-PR-19-02-top.avif | 2026/07/Juego-Parma-EOS-PR-19-02.avif
32328	MEC-CR-07-00	Juego IMPERIO	publish	2	1	1	0	0	2026/07/Juego-Imperio-TEM-PR-06-05-1.avif | 2026/07/Juego-Imperio-TEM-PR-06-05-top.avif
32329	TEM-PR-07-20	Juego TREN	publish	3	1	2	0	0	2026/07/Juego-Tren-TEM-PR-07-01-1.avif | 2026/07/Juego-Tren-TEM-PR-07-01-im.avif | 2026/07/Juego-Tren-TEM-PR-07-01-top.avif
32334	APA-00-10-00	APARCABICICLETAS ANGULAR	publish	1	1	0	0	0	2026/05/APA-00-10-00-1.avif
32337	EJE-EST-07-00	EJERCITADOR BARRAS PARALELAS Y 2 POSTES	publish	1	1	0	0	0	2026/04/EJE-EST-07-00-2.avif
32338	EJE-IN-01-00	EJERCITADOR DOMINADAS BARRAS DOBLE INCLUSIVO	publish	1	1	0	0	0	2026/04/EJE-IN-01-00-2.avif
32423	EJE-EST-10-00	EJERCITADOR BARRAS DE ESTIRAMIENTO	publish	1	1	0	1	0	2026/05/EJE-EST-10-00-EJERCITADOR-BARRAS-DE-ESTIRAMIENTO.avif
32713	EVA-PR-02-00	Juego Atraction Basic	publish	1	1	0	0	0	2026/07/Juego-Atraction-Basic-EVA-PR-02-00.avif
32728	EOS-CR-01-00	Juego BARCELONA (EOS-CR-01-00)	publish	4	1	0	4	0	2026/07/EOS-CR-01-00-scaled.jpg | 2026/07/EOS-PR-01-02.png | 2026/07/EOS-PR-10-01.png | 2026/07/TDF-00-01-00.png
32733	TDF-00-01-00	Juego VIZCAYA (TDF-00-01-00)	publish	1	1	0	0	0	2026/07/TDF-00-01-00.png
